날짜,시간별 예측값,시간별 실제값,시간별 MAPE 평균 (%),하루 평균 MAPE (%)
20230704,"[730945.0, 675892.0, 635780.0, 605544.3333333334, 588042.0, 580886.0, 587399.3333333334, 615027.3333333334, 659670.6666666666, 708641.6666666666, 751007.6666666666, 780539.3333333334, 793172.6666666666, 803312.0, 812540.6666666666, 794548.0, 786553.0, 805022.3333333334, 833288.3333333334, 848001.6666666666, 855005.0, 848703.0, 812850.3333333334, 772534.0]","[768603.0, 681001.0, 634924.0, 604665.0, 583618.0, 575308.0, 583815.0, 623374.0, 685837.0, 769030.0, 821152.0, 855926.0, 859546.0, 856783.0, 884692.0, 877592.0, 881188.0, 894595.0, 898458.0, 909970.0, 919763.0, 903397.0, 857535.0, 814224.0]",5.352113145816822,5.655320847583365
20230705,"[746382.6666666666, 676388.3333333334, 634661.3333333334, 604800.6666666666, 586302.0, 578431.0, 586187.3333333334, 618567.3333333334, 673455.0, 735845.0, 779060.6666666666, 813258.0, 825061.0, 828224.6666666666, 845407.3333333334, 833309.3333333334, 834258.0, 850232.0, 867934.3333333334, 877055.0, 883502.3333333334, 873559.0, 833528.3333333334, 791020.0]","[731451.0, 709085.0, 665808.0, 629035.0, 609823.0, 603248.0, 608586.0, 644543.0, 712279.0, 783648.0, 826451.0, 823121.0, 794186.0, 786049.0, 794464.0, 793625.0, 805254.0, 834854.0, 870441.0, 880835.0, 879123.0, 865359.0, 824385.0, 776540.0]",3.358086285848446,0.415086194482669
20230706,"[745446.0, 688726.0, 645524.3333333334, 613440.3333333334, 594970.6666666666, 587465.3333333334, 594717.6666666666, 632884.6666666666, 701999.3333333334, 779969.3333333334, 827867.3333333334, 849117.3333333334, 845234.0, 842758.0, 857549.3333333334, 850142.6666666666, 853887.6666666666, 867480.0, 882381.6666666666, 887697.0, 890657.0, 876798.0, 834518.3333333334, 789923.0]","[741489.0, 675322.0, 630643.0, 601799.0, 581628.0, 574525.0, 588410.0, 622023.0, 665778.0, 711522.0, 771490.0, 769505.0, 768422.0, 758491.0, 779423.0, 782698.0, 795497.0, 833189.0, 864655.0, 867068.0, 877448.0, 871956.0, 829414.0, 783486.0]",4.417508297535386,4.481456851874528
20230707,"[747181.0, 688469.3333333334, 643791.6666666666, 611833.0, 591689.6666666666, 584360.3333333334, 593603.6666666666, 629980.0, 687964.6666666666, 754733.3333333334, 806364.3333333334, 816184.0, 807384.6666666666, 800441.0, 819526.3333333334, 817971.6666666666, 827313.0, 854212.6666666666, 877851.3333333334, 885957.6666666666, 892111.3333333334, 880237.3333333334, 837111.3333333334, 791416.6666666666]","[773309.0, 684337.0, 639682.0, 616151.0, 597593.0, 592830.0, 599482.0, 639134.0, 708511.0, 790404.0, 850439.0, 887606.0, 899946.0, 893365.0, 918122.0, 919420.0, 914176.0, 911166.0, 905891.0, 905757.0, 909099.0, 898186.0, 856170.0, 813327.0]",4.294887664726253,4.582766574725099
20230708,"[748749.6666666666, 689581.3333333334, 645377.6666666666, 615661.6666666666, 596348.0, 590201.0, 598826.0, 635233.3333333334, 695522.6666666666, 761858.0, 816126.6666666666, 826744.0, 820851.3333333334, 812635.0, 830669.6666666666, 831914.3333333334, 838309.0, 859736.3333333334, 880329.0, 884553.3333333334, 888556.6666666666, 878500.3333333334, 836656.3333333334, 791117.6666666666]","[750003.0, 710498.0, 656996.0, 628842.0, 611806.0, 606669.0, 610312.0, 635654.0, 683117.0, 739854.0, 792134.0, 840740.0, 845642.0, 843411.0, 853010.0, 842602.0, 831261.0, 808968.0, 840359.0, 857118.0, 866884.0, 860730.0, 822468.0, 785352.0]",2.3425430362193476,0.2708351637677134
20230709,"[754933.6666666666, 690052.3333333334, 642440.3333333334, 615597.3333333334, 597009.0, 591341.3333333334, 599401.3333333334, 632270.3333333334, 685802.0, 747260.0, 804687.6666666666, 832617.0, 838003.3333333334, 831755.6666666666, 850185.0, 848240.0, 846978.0, 851107.6666666666, 870301.6666666666, 876647.6666666666, 884477.0, 876957.3333333334, 836017.3333333334, 794055.0]","[745850.0, 696860.0, 648957.0, 616048.0, 600317.0, 595978.0, 601198.0, 622446.0, 657172.0, 694980.0, 729704.0, 778366.0, 771125.0, 810597.0, 847308.0, 821032.0, 834306.0, 858005.0, 878223.0, 884241.0, 888022.0, 880907.0, 840571.0, 794189.0]",2.334555061087737,1.6673811733404245
20230710,"[756387.3333333334, 697231.6666666666, 648545.0, 620347.0, 603238.6666666666, 598492.3333333334, 603664.0, 632411.3333333334, 682933.3333333334, 741746.0, 790759.0, 835570.6666666666, 838904.3333333334, 849124.3333333334, 872813.3333333334, 861018.0, 859914.3333333334, 859379.6666666666, 874824.3333333334, 882372.0, 888001.6666666666, 879941.0, 839736.3333333334, 797622.6666666666]","[778445.0, 684715.0, 643405.0, 614243.0, 595982.0, 596434.0, 602603.0, 642349.0, 715892.0, 805786.0, 870524.0, 891133.0, 898227.0, 899549.0, 915949.0, 899355.0, 915329.0, 926082.0, 944377.0, 955813.0, 952468.0, 931976.0, 880763.0, 827972.0]",4.493828327092172,4.509649470664458
20230711,"[758099.3333333334, 697357.6666666666, 649786.0, 619711.0, 602701.6666666666, 599693.6666666666, 604704.3333333334, 633483.0, 685393.6666666666, 746873.3333333334, 797454.0, 836746.3333333334, 838331.3333333334, 851185.6666666666, 872089.0, 854329.6666666666, 860298.6666666666, 864351.6666666666, 887653.0, 899057.3333333334, 902458.0, 891204.3333333334, 847934.0, 802504.3333333334]","[796610.0, 715489.0, 664422.0, 635697.0, 621422.0, 610241.0, 619130.0, 651705.0, 728290.0, 816301.0, 868090.0, 895849.0, 898066.0, 899111.0, 920831.0, 924876.0, 940032.0, 956431.0, 968060.0, 962195.0, 960861.0, 949507.0, 900991.0, 846546.0]",5.5113354423338565,5.809155731935891
20230712,"[773635.0, 699021.3333333334, 652261.3333333334, 621996.0, 605907.0, 600884.3333333334, 607643.6666666666, 638833.3333333334, 700451.3333333334, 772355.6666666666, 822772.6666666666, 855116.0, 855806.0, 869752.3333333334, 894696.0, 881754.3333333334, 896555.6666666666, 913506.0, 930220.0, 934083.0, 933783.6666666666, 920796.6666666666, 874108.3333333334, 822902.3333333334]","[813877.0, 730127.0, 681385.0, 654189.0, 635156.0, 626238.0, 637382.0, 677387.0, 752287.0, 822671.0, 889440.0, 913725.0, 918140.0, 911907.0, 930414.0, 946099.0, 956239.0, 976848.0, 993895.0, 992013.0, 994112.0, 975912.0, 925808.0, 871585.0]",5.593203938139524,5.6755984969670985
20230713,"[796310.6666666666, 710110.3333333334, 663070.6666666666, 634709.6666666666, 617520.0, 610971.0, 619705.0, 657147.0, 732156.3333333334, 814919.3333333334, 876018.0, 900235.6666666666, 904811.0, 903522.3333333334, 922398.0, 923443.3333333334, 937200.0, 953120.3333333334, 968777.3333333334, 970007.0, 969147.0, 952465.0, 902520.6666666666, 848701.0]","[805786.0, 745283.0, 696509.0, 658043.0, 637006.0, 628854.0, 638959.0, 676781.0, 751281.0, 832070.0, 902800.0, 924420.0, 922973.0, 938984.0, 963754.0, 964007.0, 959946.0, 965602.0, 970169.0, 966100.0, 972457.0, 959815.0, 913956.0, 855965.0]",2.4128325071498162,2.2839437895690584
20230714,"[805424.3333333334, 730299.6666666666, 680772.0, 649309.6666666666, 631194.6666666666, 621777.6666666666, 631823.6666666666, 668624.3333333334, 743952.6666666666, 823680.6666666666, 886776.6666666666, 911331.3333333334, 913059.6666666666, 916667.3333333334, 938333.0, 944994.0, 952072.3333333334, 966293.6666666666, 977374.6666666666, 973436.0, 975810.0, 961744.6666666666, 913585.0, 858032.0]","[807075.0, 740316.0, 692693.0, 655287.0, 639462.0, 629447.0, 637736.0, 676379.0, 752660.0, 837165.0, 898686.0, 917389.0, 932037.0, 918810.0, 950574.0, 952361.0, 941439.0, 942086.0, 956315.0, 954426.0, 965216.0, 956136.0, 912642.0, 858719.0]",1.1508215329882983,0.24191899557115315
20230715,"[808912.6666666666, 738575.3333333334, 690195.6666666666, 655839.6666666666, 637208.0, 628179.6666666666, 638025.6666666666, 676849.0, 752076.0, 830635.3333333334, 896975.3333333334, 918511.3333333334, 924383.3333333334, 923233.6666666666, 948247.3333333334, 954155.6666666666, 952541.3333333334, 961512.0, 973459.6666666666, 970846.3333333334, 977261.6666666666, 963954.3333333334, 917468.6666666666, 862089.6666666666]","[813872.0, 748907.0, 696269.0, 660865.0, 638028.0, 627396.0, 635903.0, 661361.0, 704676.0, 762972.0, 821716.0, 867891.0, 881244.0, 888119.0, 887418.0, 898410.0, 903334.0, 912253.0, 936857.0, 954702.0, 963263.0, 953835.0, 918737.0, 866615.0]",3.2777085967922637,3.0426176765031414
20230716,"[808911.0, 744835.3333333334, 695157.0, 658065.0, 638165.3333333334, 628565.6666666666, 637532.6666666666, 671507.0, 736205.6666666666, 810735.6666666666, 874400.6666666666, 903233.3333333334, 912084.6666666666, 915304.3333333334, 933915.3333333334, 938259.3333333334, 934906.3333333334, 939980.3333333334, 954447.0, 958409.3333333334, 966978.6666666666, 956595.3333333334, 915111.6666666666, 860433.0]","[780705.0, 750076.0, 698994.0, 665064.0, 642287.0, 632552.0, 632359.0, 654060.0, 688380.0, 738675.0, 799937.0, 836320.0, 842395.0, 859694.0, 854311.0, 860587.0, 843955.0, 864329.0, 901602.0, 913965.0, 918238.0, 917189.0, 883183.0, 834965.0]",5.178800578962404,5.153712213497465
20230717,"[800550.6666666666, 746433.0, 695985.3333333334, 660405.3333333334, 639925.6666666666, 629798.3333333334, 635332.6666666666, 663933.3333333334, 715238.6666666666, 779604.0, 840113.0, 873866.6666666666, 885225.3333333334, 888874.3333333334, 897434.3333333334, 903786.0, 896242.6666666666, 906222.6666666666, 931591.3333333334, 941031.0, 948905.6666666666, 942386.6666666666, 904854.0, 853433.0]","[787351.0, 721576.0, 674378.0, 639029.0, 620412.0, 616641.0, 626654.0, 670590.0, 750671.0, 829061.0, 890880.0, 954123.0, 969365.0, 954729.0, 945528.0, 952501.0, 943222.0, 951063.0, 960276.0, 957165.0, 957605.0, 939950.0, 891166.0, 836157.0]",3.7099599711611306,2.2900060061264975
20230718,"[793976.0, 740186.3333333334, 689880.3333333334, 654986.0, 633575.6666666666, 625529.6666666666, 631638.6666666666, 662003.6666666666, 714575.6666666666, 776902.6666666666, 837511.0, 886111.3333333334, 897668.0, 900847.3333333334, 895752.3333333334, 903832.6666666666, 896837.0, 909215.0, 932911.6666666666, 941944.0, 946368.6666666666, 936991.3333333334, 897695.3333333334, 845912.3333333334]","[784504.0, 727951.0, 677642.0, 645964.0, 624122.0, 609778.0, 623651.0, 662423.0, 736139.0, 820510.0, 873592.0, 901266.0, 911629.0, 925571.0, 932893.0, 945272.0, 968054.0, 957731.0, 953627.0, 952635.0, 950592.0, 935336.0, 884621.0, 832995.0]",2.3967932909003205,1.4398536287038255
20230719,"[784186.6666666666, 733201.0, 683671.3333333334, 650019.0, 628940.3333333334, 619657.0, 627554.6666666666, 662357.6666666666, 725063.3333333334, 796082.0, 854803.0, 897236.3333333334, 907796.3333333334, 913331.3333333334, 910910.6666666666, 919453.3333333334, 918410.3333333334, 924374.3333333334, 938501.6666666666, 941255.0, 942145.0, 930825.0, 886323.3333333334, 834705.6666666666]","[763933.0, 718322.0, 667827.0, 633689.0, 611721.0, 603165.0, 610387.0, 646331.0, 703852.0, 779973.0, 837921.0, 854987.0, 847778.0, 835674.0, 857316.0, 872517.0, 865470.0, 883366.0, 884778.0, 892966.0, 903785.0, 894467.0, 853933.0, 810780.0]",4.0768281869566625,4.225478912292316
20230720,"[778596.0, 722616.3333333334, 673282.3333333334, 639560.6666666666, 618751.6666666666, 609861.3333333334, 620230.6666666666, 659781.3333333334, 730220.6666666666, 809848.0, 867464.3333333334, 903458.6666666666, 909590.6666666666, 905324.6666666666, 911912.3333333334, 923430.0, 925582.0, 930720.0, 932893.6666666666, 934255.3333333334, 937327.3333333334, 923251.0, 876573.3333333334, 826644.0]","[760880.0, 700956.0, 658998.0, 625854.0, 605083.0, 598217.0, 609881.0, 649971.0, 713010.0, 785370.0, 849720.0, 886031.0, 889843.0, 875192.0, 886702.0, 901812.0, 883203.0, 881056.0, 894469.0, 899026.0, 909936.0, 897075.0, 853543.0, 809059.0]",2.7969064085996216,2.871445876831395
20230721,"[769772.3333333334, 715743.0, 668155.6666666666, 635169.0, 613642.0, 603720.0, 614639.6666666666, 652908.3333333334, 717667.0, 795284.3333333334, 853744.3333333334, 880761.3333333334, 883083.3333333334, 878812.3333333334, 892303.6666666666, 906533.6666666666, 905575.6666666666, 907384.3333333334, 910958.0, 914875.6666666666, 921437.6666666666, 908959.3333333334, 864032.3333333334, 817611.3333333334]","[778359.0, 701408.0, 653660.0, 620504.0, 603248.0, 597120.0, 603979.0, 635288.0, 693152.0, 768970.0, 802720.0, 842065.0, 887617.0, 896125.0, 911233.0, 881554.0, 882279.0, 882405.0, 894906.0, 900204.0, 911723.0, 904159.0, 865715.0, 818866.0]",2.133252438058299,1.560496866697212
20230722,"[767724.0, 706895.3333333334, 660161.6666666666, 626682.3333333334, 606684.0, 599500.6666666666, 608082.3333333334, 643863.3333333334, 703338.0, 778104.3333333334, 830120.3333333334, 861027.6666666666, 875079.3333333334, 868997.0, 885083.6666666666, 885294.3333333334, 876984.0, 882275.6666666666, 891384.3333333334, 897398.6666666666, 908481.3333333334, 898567.0, 857730.3333333334, 812901.6666666666]","[770020.0, 715916.0, 671390.0, 642019.0, 615795.0, 607638.0, 613525.0, 627286.0, 662599.0, 724574.0, 773033.0, 800615.0, 820516.0, 824680.0, 834672.0, 845245.0, 830678.0, 832827.0, 860853.0, 884885.0, 893475.0, 886061.0, 848370.0, 810410.0]",3.5087866267775984,2.9095882343370314
20230723,"[769753.0, 706093.3333333334, 661349.3333333334, 629459.0, 608042.0, 600991.6666666666, 609128.3333333334, 637515.0, 689587.0, 759638.0, 808491.0, 842903.6666666666, 865992.0, 865332.3333333334, 877535.6666666666, 876203.6666666666, 865386.6666666666, 865429.3333333334, 883409.3333333334, 894705.0, 905044.6666666666, 895765.0, 855876.0, 812778.3333333334]","[760278.0, 713637.0, 667743.0, 638406.0, 619432.0, 611861.0, 617264.0, 635557.0, 671541.0, 712081.0, 776243.0, 814159.0, 825189.0, 815641.0, 830766.0, 844943.0, 850931.0, 854281.0, 878482.0, 896173.0, 909681.0, 899902.0, 863014.0, 813887.0]",2.2075855951108263,1.4325145263213195
20230724,"[769552.3333333334, 710320.3333333334, 664264.3333333334, 633643.0, 612825.0, 605539.6666666666, 611589.3333333334, 632710.3333333334, 675764.0, 735208.3333333334, 783998.6666666666, 818946.3333333334, 844440.6666666666, 845482.0, 858890.3333333334, 857247.3333333334, 854629.3333333334, 856504.3333333334, 878080.3333333334, 893754.0, 904959.6666666666, 896707.3333333334, 859033.0, 814387.6666666666]","[757349.0, 703302.0, 664645.0, 632528.0, 612385.0, 607099.0, 615939.0, 657851.0, 719485.0, 807548.0, 880362.0, 894119.0, 903045.0, 916882.0, 936687.0, 929663.0, 904689.0, 899298.0, 902944.0, 907536.0, 917123.0, 900581.0, 852610.0, 807122.0]",3.7680506788866253,3.6848688524160615
20230725,"[762549.0, 710951.6666666666, 667926.0, 637651.0, 615870.6666666666, 608866.0, 615576.0, 640231.3333333334, 684541.6666666666, 748067.6666666666, 809879.3333333334, 836297.6666666666, 849583.3333333334, 852401.0, 867375.0, 873283.6666666666, 862099.3333333334, 862135.3333333334, 880759.6666666666, 896198.0, 906759.6666666666, 895514.6666666666, 854664.6666666666, 810473.0]","[779891.0, 697611.0, 651920.0, 622370.0, 605783.0, 600314.0, 608142.0, 643955.0, 705354.0, 798097.0, 843380.0, 849529.0, 885468.0, 890984.0, 885582.0, 909505.0, 888042.0, 891552.0, 909162.0, 923601.0, 931516.0, 924198.0, 879867.0, 828513.0]",2.7592533698860517,2.1127365974297825
20230726,"[765839.3333333334, 704850.0, 661436.0, 631101.3333333334, 612533.3333333334, 606424.6666666666, 613781.6666666666, 645787.6666666666, 698793.3333333334, 772575.3333333334, 833328.3333333334, 852602.3333333334, 871234.0, 874502.3333333334, 884345.0, 894703.6666666666, 881220.6666666666, 881710.3333333334, 896862.6666666666, 909103.3333333334, 919440.0, 908227.0, 865163.6666666666, 816507.3333333334]","[809968.0, 719359.0, 668977.0, 638964.0, 616987.0, 610846.0, 619061.0, 657870.0, 718120.0, 802416.0, 874730.0, 904638.0, 918405.0, 911947.0, 932952.0, 937008.0, 930463.0, 960338.0, 996746.0, 1006080.0, 1010906.0, 991750.0, 940533.0, 876455.0]",4.803458800363842,5.2526472472074355
20230727,"[782402.6666666666, 706757.3333333334, 661847.3333333334, 631287.3333333334, 611718.3333333334, 606086.3333333334, 614380.6666666666, 653225.3333333334, 714319.6666666666, 802687.0, 866157.3333333334, 882762.0, 902306.0, 906604.3333333334, 918407.0, 925392.0, 907731.3333333334, 917062.6666666666, 936284.0, 945739.0, 953181.6666666666, 938843.0, 891003.3333333334, 837363.3333333334]","[841857.0, 739711.0, 688929.0, 656810.0, 637406.0, 630081.0, 635793.0, 674697.0, 735286.0, 819126.0, 886614.0, 924925.0, 938613.0, 926559.0, 956409.0, 988580.0, 978588.0, 996111.0, 1023314.0, 1022796.0, 1026984.0, 1006310.0, 953066.0, 894972.0]",4.995344194332149,5.198270831684564
20230728,"[810572.0, 718893.6666666666, 669942.0, 639381.3333333334, 620058.6666666666, 613747.0, 620998.6666666666, 658840.6666666666, 719586.6666666666, 806546.3333333334, 868241.3333333334, 893030.6666666666, 914162.0, 909830.0, 924981.0, 945031.0, 932364.3333333334, 949333.6666666666, 976407.3333333334, 984159.0, 989802.0, 974086.0, 924488.6666666666, 866646.6666666666]","[810048.0, 767861.0, 714347.0, 676495.0, 655195.0, 645792.0, 653402.0, 684752.0, 748047.0, 841814.0, 910138.0, 960444.0, 973187.0, 981155.0, 1005622.0, 996113.0, 962272.0, 938937.0, 947750.0, 950608.0, 964506.0, 951021.0, 908216.0, 859949.0]",4.237390782864819,2.811339880249375
20230729,"[820624.3333333334, 742310.3333333334, 690751.0, 657423.0, 636529.3333333334, 628906.3333333334, 636085.3333333334, 672439.6666666666, 733817.6666666666, 821118.6666666666, 890494.0, 930002.3333333334, 943401.6666666666, 939887.0, 964994.3333333334, 973900.3333333334, 957107.6666666666, 965128.6666666666, 989270.0, 993161.3333333334, 1000798.6666666666, 983027.0, 933938.3333333334, 877125.3333333334]","[812584.0, 746935.0, 698900.0, 664166.0, 642565.0, 633447.0, 639233.0, 664679.0, 700357.0, 763126.0, 818314.0, 857488.0, 874579.0, 858695.0, 873801.0, 872476.0, 884432.0, 913590.0, 962207.0, 987226.0, 987840.0, 970962.0, 926548.0, 868904.0]",4.0715216331759185,3.868859216986998
20230730,"[821496.3333333334, 751502.3333333334, 700725.3333333334, 665823.6666666666, 645055.3333333334, 636440.0, 642809.3333333334, 674709.3333333334, 727896.6666666666, 808022.0, 871688.6666666666, 914285.6666666666, 928793.0, 922136.3333333334, 945277.3333333334, 952389.6666666666, 941764.0, 949546.0, 977757.0, 986876.6666666666, 993110.0, 976097.6666666666, 929276.6666666666, 874608.3333333334]","[809157.0, 745548.0, 693192.0, 655735.0, 632233.0, 623414.0, 628887.0, 651405.0, 682775.0, 724147.0, 768039.0, 798108.0, 810157.0, 815096.0, 839563.0, 852396.0, 878175.0, 908862.0, 956125.0, 969812.0, 977832.0, 970641.0, 929415.0, 870902.0]",5.479325349585876,5.452752563063662
20230731,"[810596.3333333334, 753448.0, 702146.3333333334, 665465.3333333334, 643331.0, 634217.6666666666, 640507.3333333334, 666945.3333333334, 710393.0, 776362.3333333334, 832163.6666666666, 872013.3333333334, 885974.3333333334, 884982.0, 906328.6666666666, 906995.0, 908293.0, 920463.0, 955360.6666666666, 969215.3333333334, 976726.0, 964208.0, 921393.0, 866585.0]","[830009.0, 740560.0, 690071.0, 656096.0, 635114.0, 626490.0, 637393.0, 672807.0, 742630.0, 836479.0, 889245.0, 934063.0, 934717.0, 939212.0, 964898.0, 968740.0, 965946.0, 999502.0, 1028930.0, 1036093.0, 1030152.0, 1004691.0, 952875.0, 891262.0]",4.247333878312479,4.046304080499592
20230801,"[817250.0, 744347.6666666666, 694054.3333333334, 658665.6666666666, 636637.3333333334, 627783.6666666666, 635171.0, 662963.6666666666, 708587.3333333334, 774584.0, 825199.3333333334, 863219.6666666666, 873151.0, 871001.0, 892754.0, 897870.6666666666, 909517.6666666666, 940651.3333333334, 982420.6666666666, 997710.3333333334, 998608.0, 982098.0, 936279.3333333334, 877022.6666666666]","[849314.0, 760685.0, 713675.0, 676465.0, 651566.0, 638496.0, 648578.0, 686992.0, 746903.0, 839057.0, 919840.0, 958886.0, 957098.0, 955175.0, 979921.0, 989967.0, 1006339.0, 1022219.0, 1054827.0, 1061166.0, 1062528.0, 1039105.0, 982049.0, 916912.0]",5.860673009255291,6.204325082475185
20230802,"[829493.3333333334, 748931.0, 698979.3333333334, 662765.3333333334, 639637.6666666666, 629466.6666666666, 638286.0, 670401.3333333334, 724102.6666666666, 799894.3333333334, 859041.3333333334, 897019.0, 900657.3333333334, 903161.0, 928127.3333333334, 937034.3333333334, 950153.3333333334, 976861.0, 1013294.0, 1022357.0, 1023504.0, 1004812.3333333334, 954779.6666666666, 893025.3333333334]","[871763.0, 775501.0, 722059.0, 685132.0, 659351.0, 650199.0, 663673.0, 702501.0, 768620.0, 858861.0, 930889.0, 969328.0, 975620.0, 974664.0, 996550.0, 998268.0, 1015106.0, 1051305.0, 1079362.0, 1090239.0, 1088791.0, 1060553.0, 1005197.0, 941294.0]",5.516113916065831,5.707226672429729
20230803,"[850362.0, 758915.3333333334, 708601.6666666666, 672564.3333333334, 648677.0, 638395.0, 649881.3333333334, 687433.3333333334, 752717.6666666666, 844799.0, 913324.6666666666, 954092.3333333334, 955811.6666666666, 956350.3333333334, 980456.3333333334, 985658.3333333334, 995797.0, 1024342.0, 1054373.0, 1062499.3333333333, 1060490.3333333333, 1034783.0, 980040.3333333334, 916489.3333333334]","[893216.0, 796846.0, 744339.0, 703377.0, 680295.0, 669659.0, 677471.0, 711546.0, 781025.0, 874717.0, 950778.0, 990389.0, 999945.0, 1003073.0, 1026495.0, 1033708.0, 1040432.0, 1060197.0, 1094742.0, 1096434.0, 1094674.0, 1071405.0, 1022528.0, 962108.0]",4.094290528111865,4.060822287876642
20230804,"[871431.0, 777677.3333333334, 726691.0, 688324.6666666666, 663737.3333333334, 652784.6666666666, 663240.6666666666, 700346.3333333334, 765516.0, 857545.0, 933835.6666666666, 972867.6666666666, 977554.3333333334, 977637.3333333334, 1000988.6666666666, 1007314.3333333334, 1020625.6666666666, 1044573.6666666666, 1076310.3333333333, 1082613.0, 1081997.6666666667, 1057021.0, 1003258.0, 940104.6666666666]","[882887.0, 816019.0, 756382.0, 716728.0, 687815.0, 675285.0, 680790.0, 720656.0, 791243.0, 887375.0, 969862.0, 1008769.0, 1009604.0, 1023253.0, 1038264.0, 1044647.0, 1045408.0, 1066339.0, 1082375.0, 1082344.0, 1081727.0, 1062151.0, 1007106.0, 944225.0]",2.5466358424691933,2.433095511695124
20230805,"[882622.0, 796122.0, 740926.6666666666, 701745.6666666666, 675820.3333333334, 665047.6666666666, 673978.0, 711567.6666666666, 780296.0, 873651.0, 950509.6666666666, 989495.3333333334, 995056.3333333334, 1000330.0, 1020436.3333333334, 1025541.0, 1033648.6666666666, 1059280.3333333333, 1085493.0, 1089672.3333333333, 1088397.3333333333, 1064703.0, 1011610.3333333334, 949209.0]","[867964.0, 813879.0, 756167.0, 715684.0, 689832.0, 676467.0, 679928.0, 708066.0, 754715.0, 817891.0, 879089.0, 922921.0, 936491.0, 933920.0, 928944.0, 943112.0, 960280.0, 982670.0, 1031332.0, 1057755.0, 1052934.0, 1036753.0, 988946.0, 929308.0]",4.3593253007554145,3.7982902610365006
20230806,"[881355.6666666666, 808914.6666666666, 752296.0, 711929.6666666666, 685980.6666666666, 673803.6666666666, 679396.3333333334, 713422.6666666666, 775661.0, 859994.3333333334, 933243.0, 974026.3333333334, 982013.3333333334, 986748.6666666666, 997901.0, 1007155.6666666666, 1015373.3333333334, 1036402.0, 1069483.0, 1078844.3333333333, 1076445.0, 1056769.6666666667, 1006193.3333333334, 945213.6666666666]","[862636.0, 798168.0, 744790.0, 704769.0, 678761.0, 670009.0, 676895.0, 697299.0, 733513.0, 778501.0, 831816.0, 868671.0, 887026.0, 900168.0, 918916.0, 906744.0, 931885.0, 965786.0, 1013260.0, 1037759.0, 1046605.0, 1038086.0, 989606.0, 924910.0]",5.195207973593983,5.34774840598238
20230807,"[871162.3333333334, 809355.3333333334, 752446.3333333334, 712393.6666666666, 685469.3333333334, 673920.3333333334, 679204.3333333334, 708673.6666666666, 759823.6666666666, 827922.3333333334, 893589.0, 933453.6666666666, 944373.6666666666, 952447.0, 962041.3333333334, 964834.3333333334, 979191.0, 1004931.6666666666, 1042322.3333333334, 1059286.0, 1060422.0, 1045663.3333333334, 995219.3333333334, 932814.3333333334]","[894227.0, 795335.0, 746927.0, 711929.0, 690095.0, 679573.0, 688465.0, 723458.0, 787652.0, 876990.0, 957132.0, 989441.0, 996663.0, 993041.0, 1026030.0, 1026259.0, 1032821.0, 1066021.0, 1091813.0, 1096211.0, 1092270.0, 1075297.0, 1022373.0, 959987.0]",3.4583847480474885,3.4925037121539186
20230808,"[874942.3333333334, 802460.6666666666, 749294.6666666666, 710794.0, 686229.3333333334, 675349.6666666666, 681762.6666666666, 709607.6666666666, 758626.6666666666, 824460.6666666666, 889345.6666666666, 927011.0, 940060.0, 942376.3333333334, 957963.3333333334, 958705.0, 974995.3333333334, 1004825.6666666666, 1045468.3333333334, 1063908.3333333333, 1063936.3333333333, 1050045.3333333333, 1000308.3333333334, 938068.3333333334]","[868029.0, 819212.0, 761722.0, 722444.0, 695778.0, 687397.0, 690318.0, 725695.0, 792772.0, 885522.0, 948971.0, 978102.0, 986099.0, 988493.0, 1003252.0, 994733.0, 1008840.0, 1034623.0, 1067747.0, 1065326.0, 1064571.0, 1046726.0, 995756.0, 931588.0]",2.617909714500411,2.4498129516730147
20230809,"[874964.0, 804238.3333333334, 751146.3333333334, 713047.3333333334, 688211.3333333334, 678993.0, 685226.0, 715484.0, 771312.3333333334, 847004.3333333334, 912639.6666666666, 945404.6666666666, 956596.0, 960567.3333333334, 982732.6666666666, 975912.0, 991182.0, 1022143.3333333334, 1057606.6666666667, 1066432.0, 1067815.3333333333, 1053369.6666666667, 1002578.3333333334, 938828.3333333334]","[781811.0, 795136.0, 743693.0, 705949.0, 680997.0, 670725.0, 675734.0, 707496.0, 780080.0, 871075.0, 949389.0, 980475.0, 983600.0, 970598.0, 969690.0, 961609.0, 953180.0, 951450.0, 958284.0, 959673.0, 960776.0, 936538.0, 883658.0, 831639.0]",5.029505102259063,3.8724779808408694
20230810,"[848022.3333333334, 803227.6666666666, 750780.6666666666, 713440.6666666666, 688956.6666666666, 679231.6666666666, 684839.0, 718883.0, 786834.6666666666, 877862.3333333334, 951830.6666666666, 982672.6666666666, 988787.3333333334, 984044.0, 999657.3333333334, 994200.3333333334, 998280.3333333334, 1017364.6666666666, 1039281.3333333334, 1040403.3333333334, 1039205.6666666666, 1019520.3333333334, 967262.3333333334, 907738.0]","[802435.0, 723215.0, 681746.0, 651540.0, 633525.0, 625634.0, 631332.0, 653205.0, 716904.0, 782688.0, 832688.0, 844947.0, 842285.0, 829444.0, 833957.0, 834982.0, 855276.0, 888503.0, 939570.0, 951580.0, 961275.0, 947008.0, 906290.0, 856064.0]",11.64203661317375,11.735270395290401
